SKU_ID,Date,Page_traffic,Revenue($),Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
SKU1539,08-01-2022,6585.0,38919,16.98777826,2291,Skincare,99,72,194,453,3272,6,6,89,141,6,14.0,0,0.0,862,1296.663168,104470,4,4330,56344.76,5344861,2,1
SKU1969,09-10-2021,2259.0,25484,20.7018684,1231,Makeup,75,53,129,214,1196,9,7,110,209,6,23.0,0,0.0,0,0.0,0,0,9522,102695.19,8531176,6,1
SKU822,06-03-2021,6813.0,19938,24.49385749,814,Skincare,18,21,34,0,0,0,8,173,158,0,18.0,1,102.1898996,1770,4124.46054,163086,2,0,0.0,0,0,0
SKU822,21-05-2022,5285.0,35241,31.38112199,1123,Skincare,51,39,103,152,468,0,8,173,158,1,20.0,0,0.0,1246,5097.75171,181664,4,0,0.0,0,0,1
SKU1025,30-07-2022,4807.0,28119,17.35740741,1620,Skincare,152,102,287,604,4098,2,6,90,62,5,10.0,0,0.0,698,2650.412541,172786,2,0,0.0,0,0,1
SKU277,11-06-2022,4201.0,35659,21.36548832,1669,Hair Care,68,60,158,304,1853,11,7,115,209,6,15.0,0,0.0,1951,10855.41361,565472,8,0,0.0,0,0,1
SKU765,14-08-2021,8120.0,33045,17.54912374,1883,Skincare,0,0,25,74,620,0,6,76,96,0,51.0,0,0.0,710,2186.931019,129533,2,9880,102695.19,8531176,4,1
SKU1547,17-12-2022,2379.0,0,15.61832061,0,Skincare,37,23,44,78,331,0,6,81,107,0,3.0,0,0.0,1068,3294.477853,178704,4,0,0.0,0,0,0
SKU1816,18-12-2021,3506.0,12758,11.04588745,1155,Skincare,122,87,242,517,3497,0,8,160,158,10,23.0,0,0.0,613,2154.33251,130090,2,0,0.0,0,0,1
SKU1484,02-10-2021,528.0,6226,11.95009597,521,Makeup,65,58,126,260,1583,11,7,85,209,0,9.0,0,0.0,0,0.0,0,0,6491,83933.1,7960863,2,0
SKU48,05-02-2022,5776.0,34938,20.47948417,1706,Skincare,0,0,0,0,0,0,6,70,86,0,19.0,0,0.0,1203,3057.786106,120191,4,5379,61559.15,6156021,2,1
SKU712,03-07-2021,3478.0,16257,13.34729064,1218,Makeup,0,0,0,0,0,11,6,71,128,0,19.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU373,30-07-2022,3349.0,28485,22.20187062,1283,Makeup,0,0,0,0,0,8,5,83,54,0,19.0,0,0.0,726,2492.551402,99257,4,0,0.0,0,0,1
SKU1680,16-07-2022,1408.0,14683,18.60963245,789,Makeup,19,19,34,69,442,12,7,113,209,0,22.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1304,02-01-2021,3800.0,24325,31.67317708,768,Makeup,21,18,56,94,502,0,6,75,164,2,22.0,1,0.0,701,1271.022873,113509,2,0,0.0,0,0,0
SKU140,04-12-2021,5039.0,29710,19.04487179,1560,Skincare,108,73,181,345,2033,10,7,151,157,4,19.0,0,0.0,639,1245.578041,85979,4,4330,56344.76,5344861,4,1
SKU529,14-05-2022,3098.0,37837,32.39469178,1168,Skincare,64,36,108,230,1658,5,6,89,62,4,29.0,0,0.0,788,2971.59162,169757,6,0,0.0,0,0,1
SKU756,29-10-2022,1678.0,36042,44.00732601,819,Skincare,185,141,347,754,5039,9,8,126,221,9,19.0,0,0.0,1180,5540.308666,312859,4,0,0.0,0,0,0
SKU1387,10-09-2022,2915.0,34710,25.04329004,1386,Makeup,31,19,64,117,585,0,6,77,98,5,27.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU852,27-11-2021,6023.0,28680,14.03131115,2044,Makeup,73,46,126,241,1681,10,5,83,61,3,33.0,1,331.6478339,647,2324.334683,79491,2,10309,111171.56,9223813,6,1
SKU1969,31-07-2021,1933.0,26627,24.16243194,1102,Makeup,68,43,100,164,847,9,7,110,209,6,3.0,0,0.0,0,0.0,0,0,6375,77040.81,7539723,2,1
SKU765,11-06-2022,7806.0,44253,21.20412075,2087,Skincare,19,15,42,149,1154,0,6,76,96,1,14.0,0,0.0,1843,10546.8449,406364,6,0,0.0,0,0,1
SKU264,05-11-2022,4732.0,23681,19.66860465,1204,Skincare,146,107,288,553,3786,9,8,127,221,8,3.0,0,0.0,409,970.1352721,49986,4,0,0.0,0,0,1
SKU1468,08-10-2022,1854.0,25719,30.25764706,850,Makeup,162,109,295,677,4460,9,5,127,221,11,34.0,0,0.0,496,1513.94138,70919,2,0,0.0,0,0,0
SKU1867,23-04-2022,3432.0,11907,15.24583867,781,Skincare,94,55,190,336,2162,6,6,84,63,7,27.0,0,0.0,557,1800.479411,77027,2,4791,56344.76,5344861,2,0
SKU1266,16-10-2021,4152.0,12673,11.20512821,1131,Skincare,92,63,195,433,2891,10,6,90,64,5,39.0,0,0.0,0,0.0,0,0,8049,96500.0,7413097,2,1
SKU1036,18-12-2021,4111.0,37972,21.5260771,1764,Makeup,100,60,159,352,2592,12,8,126,221,9,12.0,0,0.0,491,2137.564643,74441,2,0,0.0,0,0,1
SKU1999,16-10-2021,1564.0,26298,23.10896309,1138,Makeup,49,48,132,258,1559,8,8,127,221,4,4.0,0,0.0,0,0.0,0,0,8049,96500.0,7413097,2,1
SKU1337,02-07-2022,1315.706722,17143,26.91208791,637,Skincare,105,67,154,334,2292,14,7,100,209,4,15.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1387,02-01-2021,4211.0,30750,20.28364116,1516,Makeup,0,0,0,0,0,0,6,77,98,4,26.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1093,22-05-2021,4862.0,23459,16.53206483,1419,Makeup,59,43,78,163,950,16,8,162,158,3,17.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU961,17-12-2022,1377.0,34407,38.83408578,886,Hair Care,0,0,0,0,0,9,8,126,221,3,5.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU209,20-11-2021,2632.0,26539,14.62203857,1815,Makeup,60,56,122,246,1360,11,7,119,209,1,15.0,0,0.0,0,0.0,0,0,5744,63978.2,6594469,2,1
SKU819,18-09-2021,2399.0,26042,31.45169082,828,Makeup,125,86,227,468,3245,0,6,78,98,5,37.0,0,0.0,942,3312.979537,142657,4,11557,130779.05,10922773,6,0
SKU906,09-01-2021,9578.0,47102,22.16564706,2125,Makeup,66,43,102,195,1089,14,6,95,67,6,18.0,0,0.0,2267,4373.645369,326161,2,0,0.0,0,0,1
SKU71,23-10-2021,2097.0,27028,39.17101449,690,Skincare,116,85,242,482,3199,9,7,152,186,8,9.0,0,0.0,717,2586.592686,100547,2,11413,125721.77,10372142,6,0
SKU71,20-11-2021,2843.0,29256,29.40301508,995,Skincare,116,85,242,482,3199,9,7,152,186,7,29.0,0,0.0,796,3118.743973,141268,2,5744,63978.2,6594469,2,0
SKU840,08-10-2022,4619.0,34607,21.629375,1600,Makeup,19,14,37,54,269,9,8,126,221,1,6.0,0,0.0,853,2966.164798,141630,4,0,0.0,0,0,1
SKU1136,15-01-2022,6078.0,23875,14.64723926,1630,Makeup,48,40,100,183,1305,5,7,117,209,0,6.0,0,0.0,0,0.0,0,0,4330,56344.76,5344861,2,1
SKU373,21-05-2022,2636.0,33748,23.37119114,1444,Makeup,0,0,0,0,0,8,5,83,54,0,19.0,0,0.0,617,2627.608978,131836,4,0,0.0,0,0,1
SKU54,10-12-2022,3084.0,29548,15.34164071,1926,Hair Care,72,55,134,231,1361,0,8,159,158,6,16.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1387,06-11-2021,3992.0,31146,17.69659091,1760,Makeup,23,18,49,89,436,0,6,77,98,6,21.0,0,0.0,665,1153.504643,60274,2,5379,61559.15,6156021,4,1
SKU1880,10-07-2021,2108.0,15618,19.97186701,782,Makeup,106,85,205,412,2656,12,6,64,123,6,11.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU729,03-09-2022,6682.0,38478,21.73898305,1770,Makeup,126,92,235,478,3028,0,6,83,109,4,12.0,0,0.0,1225,4784.968778,237320,4,0,0.0,0,0,1
SKU1758,01-01-2022,3792.0,32520,28.45144357,1143,Makeup,77,52,136,213,1184,10,7,113,209,0,31.0,0,0.0,710,2401.537695,77475,4,5379,61559.15,6156021,2,1
SKU119,27-08-2022,3100.0,44008,31.27789623,1407,Skincare,87,58,172,390,2644,11,6,70,148,4,16.0,0,0.0,1245,3775.484527,135763,4,0,0.0,0,0,1
SKU619,09-07-2022,2996.0,24145,21.93006358,1101,Makeup,0,0,0,0,0,0,8,158,158,3,33.0,0,0.0,482,1431.875693,64775,2,0,0.0,0,0,1
SKU271,03-09-2022,3620.0,39452,25.08073744,1573,Makeup,23,18,70,138,1133,10,8,126,221,2,39.0,0,0.0,915,3099.436354,99794,4,0,0.0,0,0,1
SKU405,08-01-2022,4517.0,38305,16.56790657,2312,Skincare,77,50,136,260,1534,14,5,87,60,1,3.0,0,0.0,398,997.1643101,49993,4,4330,56344.76,5344861,2,1
SKU1099,13-08-2022,3403.0,29456,24.28359439,1213,Makeup,96,69,156,354,2201,6,6,81,108,7,31.0,0,0.0,1196,5381.670151,197970,6,0,0.0,0,0,1
SKU952,15-05-2021,3007.0,12389,8.77407932,1412,Makeup,0,0,0,0,0,9,6,86,65,0,19.0,1,408.2484416,0,0.0,0,0,0,0.0,0,0,1
SKU563,04-09-2021,4111.0,31636,24.85153181,1273,Skincare,65,48,127,248,1681,0,6,79,100,6,49.0,0,0.0,991,3225.55684,170283,4,11303,118307.34,9990498,4,1
SKU1930,25-09-2021,407.0,13048,13.35516888,977,Makeup,50,40,133,228,1521,7,8,125,221,2,7.0,0,0.0,0,0.0,0,0,10801,118307.34,9990498,6,0
SKU386,05-03-2022,2085.0,9003,11.6619171,772,Makeup,98,49,136,249,1646,10,6,86,65,5,44.0,1,48.31469771,0,0.0,0,0,3479,40244.28,3856872,2,0
SKU361,09-04-2022,3434.0,32634,22.26057299,1466,Makeup,0,0,0,0,0,7,7,125,221,0,30.0,1,1172.495982,0,0.0,0,0,3479,40244.28,3856872,2,1
SKU649,26-06-2021,2337.0,10069,17.82123894,565,Skincare,19,7,0,0,0,5,5,84,58,4,19.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1308,17-04-2021,4043.0,12592,16.46013072,765,Makeup,43,28,73,189,1389,13,6,113,209,4,30.0,1,72.53017121,0,0.0,0,0,0,0.0,0,0,0
SKU822,05-03-2022,3756.0,31267,32.502079,962,Skincare,29,25,59,85,0,0,8,173,158,0,20.0,0,0.0,635,2322.086126,92221,2,3479,40244.28,3856872,2,0
SKU995,05-02-2022,4789.0,33331,25.81797057,1291,Makeup,84,66,183,408,2655,10,7,152,186,4,6.0,0,0.0,1461,3909.78095,204002,4,5379,61559.15,6156021,2,1
SKU1825,26-03-2022,3101.0,34866,24.60550459,1417,Makeup,82,55,130,241,1437,0,6,86,116,1,3.0,0,0.0,929,2990.467516,103238,4,6024,77040.81,7539723,2,1
SKU964,22-01-2022,5675.0,39738,21.5732899,1842,Makeup,0,11,20,74,421,0,6,79,99,0,17.0,0,0.0,1812,4021.617435,338719,4,3219,40244.28,3856872,2,1
SKU1252,08-05-2021,1939.0,19208,15.87438017,1210,Makeup,93,69,168,349,2345,14,6,92,196,4,6.0,1,296.2063113,0,0.0,0,0,0,0.0,0,0,1
SKU1106,13-11-2021,523.0,28381,29.71832461,955,Makeup,65,57,187,391,2795,0,7,82,105,4,3.0,0,0.0,0,0.0,0,0,5379,61559.15,6156021,4,0
SKU964,14-08-2021,3417.0,28445,20.93083149,1359,Makeup,0,11,20,74,421,0,6,79,99,0,17.0,0,0.0,828,2257.686984,142203,4,9880,102695.19,8531176,4,1
SKU701,30-04-2022,3143.0,30448,22.60430586,1347,Hair Care,114,85,222,454,3098,10,7,121,209,3,3.0,0,0.0,0,0.0,0,0,4330,56344.76,5344861,4,1
SKU157,24-09-2022,3289.0,22876,21.74524715,1052,Skincare,28,20,59,173,1243,9,6,84,63,0,22.0,0,0.0,491,1735.187268,77846,4,0,0.0,0,0,1
SKU92,08-05-2021,2889.0,16963,10.99351912,1543,Hair Care,0,0,0,0,0,7,5,84,58,0,18.0,0,0.0,926,2106.893351,170960,2,0,0.0,0,0,1
SKU1093,07-08-2021,4789.0,18006,15.60311958,1154,Makeup,59,43,78,163,950,16,8,162,158,2,21.0,0,0.0,0,0.0,0,0,5812,70287.25,7108033,2,1
SKU1303,19-02-2022,4059.0,22550,17.8968254,1260,Makeup,57,43,138,225,1465,0,6,82,186,5,46.0,0,0.0,610,1340.089764,200559,4,5379,61559.15,6156021,2,1
SKU1560,08-10-2022,3696.0,20030,15.93476531,1257,Hair Care,27,18,40,83,494,8,8,125,221,2,3.0,0,0.0,674,2154.78972,106211,4,0,0.0,0,0,1
SKU1479,16-04-2022,5957.0,32433,24.42243976,1328,Hair Care,88,64,200,442,3137,11,7,120,196,5,23.0,1,826.0144258,0,0.0,0,0,6149,77040.81,7539723,2,1
SKU190,23-01-2021,2979.0,21323,22.2346194,959,Makeup,33,21,55,88,502,7,6,87,60,3,18.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1776,20-11-2021,4071.0,14824,10.61130995,1397,Makeup,77,47,160,309,2319,6,8,126,221,8,27.0,0,0.0,0,0.0,0,0,5744,63978.2,6594469,2,1
SKU541,31-12-2022,2504.0,23817,13.47115385,1768,Skincare,160,118,307,630,4065,0,8,163,158,3,34.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1094,18-12-2021,1029.0,29816,26.57397504,1122,Makeup,88,76,206,409,2578,8,8,125,75,4,17.0,0,0.0,1064,5200.217232,159826,4,0,0.0,0,0,1
SKU819,30-10-2021,2311.0,22659,33.71875,672,Makeup,126,87,229,471,3266,0,6,78,98,6,22.0,0,0.0,902,3287.301851,127896,4,6375,77040.81,7539723,2,0
SKU1724,11-09-2021,2502.0,19180,40.80851064,470,Makeup,37,23,55,77,756,0,8,159,158,2,7.0,0,0.0,0,0.0,0,0,10579,111171.56,9223813,4,0
SKU1387,23-04-2022,4779.0,33561,20.89726027,1606,Makeup,25,18,62,107,532,0,6,77,98,3,32.0,0,0.0,908,3141.811265,114634,4,4791,56344.76,5344861,2,1
SKU1501,09-07-2022,1948.0,29500,26.74524025,1103,Makeup,74,52,125,291,1848,8,5,118,209,9,15.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1841,01-10-2022,2369.0,19355,33.14212329,584,Hair Care,70,41,116,198,1330,9,6,88,61,5,28.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1518,30-07-2022,4552.0,15635,12.282011,1273,Makeup,28,17,60,77,246,12,7,131,209,2,3.0,0,0.0,947,3170.368279,90457,2,0,0.0,0,0,1
SKU1403,05-03-2022,3055.0,25189,20.39595142,1235,Skincare,154,111,313,625,4128,2,7,115,209,9,21.0,0,0.0,573,1999.02821,103043,2,3479,40244.28,3856872,2,1
SKU204,09-07-2022,1806.0,14294,11.10644911,1287,Skincare,97,75,203,361,2548,10,7,151,186,3,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU125,31-12-2022,3567.0,38540,35.58633426,1083,Makeup,90,51,156,335,2389,13,7,137,209,7,3.0,0,0.0,963,4343.001222,176080,6,0,0.0,0,0,1
SKU964,18-12-2021,3689.0,29452,19.80632145,1487,Makeup,0,11,20,74,421,0,6,79,99,0,17.0,0,0.0,706,2158.452312,101225,4,0,0.0,0,0,1
SKU1410,30-07-2022,4154.0,14812,11.46439628,1292,Hair Care,73,53,135,257,1499,7,8,129,221,1,18.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU173,13-02-2021,2956.0,4675,11.45833333,408,Skincare,15,0,0,0,0,8,5,91,54,6,39.0,0,0.0,1605,3528.510104,374258,2,0,0.0,0,0,0
SKU1229,05-06-2021,2206.0,28530,14.01277014,2036,Skincare,130,100,254,522,3491,16,7,139,211,7,21.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1376,20-11-2021,3321.0,27791,25.35675182,1096,Makeup,44,33,108,220,1621,12,7,118,209,5,3.0,1,677.5096867,798,3071.442417,84332,2,5744,63978.2,6594469,2,1
SKU1758,24-12-2022,1805.0,29900,41.47018031,721,Makeup,109,69,194,299,1744,10,7,113,209,3,21.0,0,0.0,649,3275.992487,95025,4,0,0.0,0,0,0
SKU190,05-11-2022,3250.0,45685,27.89072039,1638,Makeup,80,43,177,326,2154,7,6,87,60,5,30.0,0,0.0,766,3732.296015,188210,4,0,0.0,0,0,1
SKU1337,24-12-2022,648.0,27955,35.43092522,789,Skincare,111,69,161,346,2292,14,7,100,209,0,5.0,0,0.0,937,5294.046765,133690,4,0,0.0,0,0,0
SKU1376,23-10-2021,3146.0,29882,23.77247414,1257,Makeup,44,33,108,220,1621,12,7,118,209,7,14.0,0,0.0,840,2580.421224,139500,2,11413,125721.77,10372142,6,1
SKU662,23-07-2022,2618.0,18182,17.12052731,1062,Makeup,114,78,228,467,3218,5,5,81,57,9,34.0,0,0.0,925,4336.758254,177845,2,0,0.0,0,0,1
SKU662,30-10-2021,2098.0,4341,6.174964438,703,Makeup,74,48,128,261,1791,5,5,81,57,11,28.0,0,0.0,474,2456.829276,79362,2,6375,77040.81,7539723,2,0
SKU1664,24-09-2022,3389.0,21384,21.00589391,1018,Makeup,54,35,72,171,1256,10,7,114,209,0,31.0,0,0.0,547,1956.461401,84944,6,0,0.0,0,0,1
SKU1106,22-05-2021,1830.0,35891,24.26707235,1479,Makeup,60,52,172,358,2439,0,7,82,105,4,4.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU264,30-04-2022,4890.0,26071,20.97425583,1243,Skincare,140,95,262,502,3465,9,8,127,221,9,34.0,0,0.0,755,2350.10292,172799,4,4330,56344.76,5344861,4,1
SKU712,23-04-2022,3342.0,37189,22.71777642,1637,Makeup,0,0,0,0,0,11,6,71,128,0,19.0,0,0.0,555,1817.968286,140741,2,4791,56344.76,5344861,2,1
SKU169,14-05-2022,2527.0,35593,38.94201313,914,Makeup,69,44,132,313,2113,10,7,152,186,6,21.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1410,05-03-2022,4429.0,18211,12.1164338,1503,Hair Care,73,53,135,257,1499,7,8,129,221,5,23.0,0,0.0,771,1215.243631,128277,2,3479,40244.28,3856872,2,1
SKU1557,03-04-2021,2884.0,21934,19.08964317,1149,Makeup,61,40,96,197,1235,16,7,141,123,5,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU649,20-11-2021,3017.0,23995,25.47239915,942,Skincare,43,27,49,117,668,5,5,84,58,6,9.0,0,0.0,801,3069.110036,80127,2,5744,63978.2,6594469,2,0
SKU1376,17-09-2022,3208.0,36971,34.07465438,1085,Makeup,68,55,135,286,2085,12,7,118,209,7,13.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU209,05-03-2022,3506.0,24792,12.79917398,1937,Makeup,71,60,138,267,1459,11,7,119,209,1,25.0,0,0.0,0,0.0,0,0,3479,40244.28,3856872,2,1
SKU1518,30-01-2021,2143.0,729,0.995901639,732,Makeup,0,0,0,0,0,12,7,131,209,3,24.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1099,28-08-2021,1736.0,17268,19.08066298,905,Makeup,80,63,150,310,2055,6,6,81,108,7,37.0,1,177.6972914,0,0.0,0,0,7236,83014.05,7458220,2,0
SKU1664,03-09-2022,4076.0,27681,24.91539154,1111,Makeup,54,35,72,171,1256,10,7,114,209,1,31.0,0,0.0,1000,4002.746564,221003,6,0,0.0,0,0,1
SKU1731,19-02-2022,2235.0,34810,27.69291965,1257,Skincare,92,61,148,361,2296,12,7,117,209,0,37.0,0,0.0,829,2241.949442,69309,4,5379,61559.15,6156021,2,1
SKU190,29-05-2021,3134.0,17409,17.44388778,998,Makeup,38,23,71,129,818,7,6,87,60,2,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1387,05-03-2022,5069.0,36768,21.03432494,1748,Makeup,25,18,62,107,532,0,6,77,98,3,19.0,1,35.6196811,1075,3375.084045,145364,4,3479,40244.28,3856872,2,1
SKU264,25-12-2021,3782.0,13911,17.28074534,805,Skincare,120,84,223,436,3026,9,8,127,221,10,33.0,0,0.0,778,3288.580035,140308,4,0,0.0,0,0,0
SKU190,06-02-2021,2890.0,18309,19.62379421,933,Makeup,36,22,65,104,627,7,6,87,60,5,25.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1880,17-07-2021,2471.0,18740,19.46002077,963,Makeup,106,85,205,412,2656,12,6,64,123,9,12.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU603,06-02-2021,5229.0,37876,19.66562825,1926,Makeup,0,0,0,0,0,3,6,85,62,4,15.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1056,17-07-2021,1221.0,23749,26.41713014,899,Makeup,97,66,197,397,2598,0,5,73,92,1,14.0,1,61.0424325,0,0.0,0,0,0,0.0,0,0,0
SKU469,09-07-2022,1059.0,30605,47.15716487,649,Makeup,128,89,236,484,3379,16,7,139,123,5,11.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU125,16-04-2022,3492.0,29593,31.78625134,931,Makeup,51,33,113,232,1687,13,7,137,209,8,13.0,1,159.0514959,933,3419.094447,121627,2,6149,77040.81,7539723,2,0
SKU499,18-06-2022,3783.0,22985,15.19167217,1513,Makeup,32,18,40,63,365,0,6,80,104,0,12.0,0,0.0,1265,7983.068003,246929,4,0,0.0,0,0,1
SKU1162,07-05-2022,3224.0,29457,31.91440953,923,Skincare,41,42,144,309,2325,10,6,74,62,5,3.0,0,0.0,775,3115.280863,104789,2,0,0.0,0,0,0
SKU1514,18-09-2021,3848.0,19713,18.23589269,1081,Makeup,30,24,64,115,653,0,6,82,105,0,7.0,0,0.0,623,1033.926476,118568,2,11557,130779.05,10922773,6,1
SKU1024,17-07-2021,2848.0,14979,11.95450918,1253,Skincare,50,34,92,205,1494,0,8,163,158,5,16.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1867,25-09-2021,3833.0,18966,21.09677419,899,Skincare,78,55,159,316,2032,6,6,84,63,10,14.0,0,0.0,695,2337.053766,119299,2,10801,118307.34,9990498,6,0
SKU840,19-06-2021,4641.0,26173,15.90097205,1646,Makeup,0,0,0,0,0,9,8,126,221,3,17.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1969,20-03-2021,2695.0,17364,20.05080831,866,Makeup,46,29,50,53,255,9,7,110,209,4,6.0,1,151.189964,970,2305.212407,180279,2,0,0.0,0,0,0
SKU1011,22-01-2022,8202.0,34176,16.44658325,2078,Makeup,66,45,107,218,1488,5,5,91,59,2,23.0,0,0.0,779,2290.630345,203562,2,3219,40244.28,3856872,2,1
SKU157,03-04-2021,2925.0,13834,24.27017544,570,Skincare,27,16,49,154,1052,9,6,84,63,10,42.0,1,78.00539471,0,0.0,0,0,0,0.0,0,0,0
SKU1377,13-11-2021,3343.0,35389,21.51306991,1645,Skincare,78,58,143,324,2034,9,5,117,209,6,28.0,1,749.5594454,728,2306.239615,106392,2,5379,61559.15,6156021,4,1
SKU541,13-08-2022,3887.0,24095,13.98432966,1723,Skincare,153,115,297,597,3842,0,8,163,158,7,41.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1376,05-11-2022,3096.0,25617,24.35076046,1052,Makeup,70,57,139,292,2122,12,7,118,209,4,18.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1403,01-10-2022,2553.0,25169,21.29357022,1182,Skincare,165,118,341,673,4391,2,7,115,209,9,4.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU821,01-05-2021,1887.0,14660,23.41853035,626,Makeup,33,28,77,177,1105,12,6,86,65,7,29.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1794,11-06-2022,4166.0,42717,39.33425414,1086,Makeup,51,27,86,153,1288,0,8,164,158,4,27.0,0,0.0,1282,10154.61562,311209,6,0,0.0,0,0,1
SKU48,29-10-2022,3692.0,39271,23.97496947,1638,Skincare,0,0,0,0,0,0,6,70,86,0,19.0,0,0.0,821,2580.057364,114140,2,0,0.0,0,0,1
SKU1393,27-08-2022,5041.0,20878,18.39471366,1135,Makeup,124,87,261,579,3906,3,7,114,209,6,27.0,0,0.0,1284,4362.872123,163675,4,0,0.0,0,0,1
SKU998,26-02-2022,1881.0,25897,17.73767123,1460,Makeup,78,56,142,283,1744,14,7,122,209,6,3.0,0,0.0,0,0.0,0,0,5561,61269.64,6298228,2,1
SKU649,27-03-2021,2322.0,10788,21.97148676,491,Skincare,19,7,0,0,0,5,5,84,58,4,5.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1303,26-06-2021,3704.0,16631,15.6306391,1064,Makeup,35,28,78,130,861,0,6,82,186,3,25.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1776,22-10-2022,5011.0,27222,13.27902439,2050,Makeup,124,85,261,485,3406,6,8,126,221,7,10.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU649,05-06-2021,3355.0,18035,19.81868132,910,Skincare,19,7,0,0,0,5,5,84,58,5,11.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU978,09-07-2022,1806.0,14294,11.10644911,1287,Skincare,14,9,0,74,533,0,8,167,158,4,40.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1539,24-09-2022,2270.0,34383,25.79369842,1333,Skincare,160,119,309,672,4768,6,6,89,141,5,3.0,0,0.0,676,2172.133189,97285,8,0,0.0,0,0,1
SKU1025,01-05-2021,4673.0,4555,5.061111111,900,Skincare,40,16,65,139,1112,2,6,90,62,1,6.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU277,19-02-2022,5555.0,41958,21.6501548,1938,Hair Care,58,51,125,268,1635,11,7,115,209,3,3.0,0,0.0,1555,3989.410832,223305,4,5379,61559.15,6156021,2,1
SKU1553,21-05-2022,5683.0,33588,24.71523179,1359,Makeup,132,96,242,520,3400,9,8,124,221,3,3.0,0,0.0,832,3512.641181,189127,4,0,0.0,0,0,1
SKU157,05-02-2022,3118.0,17933,22.81552163,786,Skincare,27,16,49,155,1113,9,6,84,63,2,11.0,0,0.0,537,1024.149469,76019,2,5379,61559.15,6156021,2,0
SKU1517,12-11-2022,4811.0,35623,21.62902247,1647,Skincare,105,77,202,491,3720,0,8,161,158,2,27.0,0,0.0,638,2870.471055,169282,2,0,0.0,0,0,1
SKU173,03-07-2021,3299.0,11749,11.22158548,1047,Skincare,15,0,0,0,0,8,5,91,54,1,23.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU1664,23-01-2021,1763.0,7969,17.66962306,451,Makeup,32,12,33,80,572,10,7,114,209,4,30.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0
SKU1274,17-07-2021,5199.0,23092,15.44615385,1495,Hair Care,30,17,33,83,583,12,6,106,203,7,24.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
SKU190,08-01-2022,4990.0,27951,18.74647887,1491,Makeup,45,32,97,215,1319,7,6,87,60,3,6.0,0,0.0,634,1873.931504,72250,2,4330,56344.76,5344861,2,1
SKU1816,05-06-2021,2140.0,13851,13.52636719,1024,Skincare,96,71,197,391,2706,0,8,160,158,9,17.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1
